34,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999994,2.549923402,2.540059169,2.379880347
35,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999913,2.549907709,2.539352156,2.377501435
36,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999877,2.549889841,2.538630126,2.375159223
37,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999828,2.549869653,2.537893919,2.372852159
38,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999763,2.549846998,2.537144339,2.370578856
39,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999968,2.549821737,2.536382145,2.368337961
40,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999572,2.549793734,2.535608059,2.366128254
41,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999436,2.54976286,2.534822771,2.363948554
42,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999266,2.549728991,2.534026932,2.361797773
43,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999056,2.549692011,2.533221164,2.359674871
44,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549998798,2.549651804,2.532406043,2.357578918
45,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549998486,2.549608269,2.531582139,2.355508953
46,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549998109,2.549561306,2.530749967,2.353464158
47,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.54999766,2.549510821,2.529910029,2.351443708
48,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999997,2.549997128,2.54945673,2.529062803,2.349446815
49,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999996,2.549996503,2.549398952,2.528208727,2.347472777
50,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999994,2.549995773,2.549337416,2.52734824,2.34552086
51,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999993,2.549994925,2.549272055,2.526481736,2.343590429
52,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999,2.549993947,2.549202806,2.525609599,2.341680848
53,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999987,2.549992826,2.549129616,2.524732195,2.33979151
54,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999983,2.549991546,2.549052436,2.523849861,2.337921857
55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999977,2.549990093,2.548971218,2.52296294,2.336071318
56,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999971,2.549988451,2.548885927,2.522071729,2.334239396
57,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999963,2.549986603,2.54879653,2.521176512,2.332425611
58,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999953,2.549984534,2.548702994,2.520277591,2.330629446
59,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999941,2.549982226,2.548605298,2.519375215,2.328850478
60,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999926,2.54997966,2.548503423,2.518469626,2.327088288
61,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999909,2.549976818,2.548397354,2.517561066,2.325342479
62,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999888,2.549973683,2.548287077,2.516649775,2.323612653
63,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999862,2.549970234,2.548172585,2.51573596,2.321898425
64,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999832,2.549966452,2.548053873,2.514819827,2.320199425
65,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999797,2.549962317,2.54793094,2.513901568,2.318515296
66,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999756,2.549957811,2.547803789,2.512981369,2.316845694
67,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999708,2.549952911,2.547672427,2.512059401,2.315190297
68,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999651,2.549947599,2.547536862,2.511135829,2.31354879
69,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999587,2.549941852,2.547397101,2.510210818,2.311920857
70,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999512,2.549935652,2.547253162,2.509284511,2.310306217
71,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999426,2.549928976,2.547105055,2.508357066,2.308704565
72,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999328,2.549921805,2.546952802,2.507428603,2.307115651
73,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999217,2.549914117,2.546796419,2.50649927,2.305539184
74,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999997,2.549999091,2.549905891,2.546635931,2.505569175,2.303974933
75,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999996,2.549998948,2.549897107,2.546471362,2.50463844,2.302422645
76,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999995,2.549998787,2.549887745,2.546302733,2.503707182,2.300882075
77,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999994,2.549998607,2.549877782,2.546130074,2.502775503,2.299352998
78,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999993,2.549998405,2.549867199,2.545953413,2.501843503,2.297835195
79,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999992,2.54999818,2.549855977,2.545772778,2.500911283,2.296328444
80,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999,2.54999793,2.549844093,2.5455882,2.499978932,2.294832541
81,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999988,2.549997651,2.549831529,2.545399714,2.499046534,2.293347288
82,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999985,2.549997344,2.549818264,2.545207348,2.498114178,2.291872483
83,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999983,2.549997004,2.54980428,2.545011138,2.49718194,2.290407938
84,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999979,2.54999663,2.549789556,2.544811118,2.496249895,2.288953474
85,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999975,2.549996219,2.549774074,2.544607323,2.495318118,2.287508905
86,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999971,2.549995768,2.549757816,2.544399789,2.494386678,2.28607406
87,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999966,2.549995275,2.549740762,2.544188552,2.493455637,2.284648771
88,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999996,2.549994737,2.549722895,2.543973648,2.492525062,2.283232874
89,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999953,2.549994151,2.549704197,2.543755115,2.491595011,2.281826208
90,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999945,2.549993514,2.549684651,2.54353299,2.49066554,2.280428621
91,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999937,2.549992822,2.549664239,2.543307311,2.489736708,2.279039957
92,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999927,2.549992074,2.549642945,2.543078115,2.488808566,2.277660069
93,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999915,2.549991264,2.549620753,2.542845441,2.48788116,2.276288819
94,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999902,2.54999039,2.549597646,2.542609331,2.486954534,2.274926071
95,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999888,2.549989449,2.549573608,2.542369823,2.486028732,2.273571695
96,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999872,2.549988436,2.549548624,2.542126954,2.485103803,2.272225547
97,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999853,2.549987349,2.549522681,2.541880761,2.484179789,2.270887499
98,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999833,2.549986182,2.549495762,2.541631288,2.483256723,2.269557435
99,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.54999981,2.549984933,2.549467854,2.541378573,2.482334637,2.268235236
100,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999785,2.549983598,2.549438942,2.541122657,2.481413565,2.266920789
101,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999756,2.549982172,2.549409014,2.540863576,2.480493548,2.265613965
102,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999725,2.549980651,2.549378057,2.540601368,2.479574622,2.264314649
103,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999691,2.549979032,2.549346058,2.540336073,2.478656808,2.263022741
104,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999652,2.549977309,2.549313004,2.540067733,2.477740133,2.261738135
105,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999997,2.54999961,2.549975479,2.549278885,2.539796386,2.476824622,2.260460732
106,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999997,2.549999564,2.549973537,2.549243688,2.539522067,2.475910309,2.259190417
107,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999996,2.549999513,2.549971479,2.549207402,2.539244815,2.474997221,2.257927089
108,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999995,2.549999457,2.5499693,2.549170018,2.538964669,2.474085376,2.256670658
109,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999995,2.549999397,2.549966997,2.549131524,2.538681667,2.473174794,2.25542103
110,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999994,2.54999933,2.549964563,2.549091911,2.538395848,2.472265494,2.254178114
111,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999993,2.549999257,2.549961994,2.549051169,2.538107246,2.471357504,2.252941811
112,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999992,2.549999178,2.549959287,2.549009289,2.537815899,2.470450843,2.251712032
113,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999991,2.549999092,2.549956435,2.548966263,2.537521845,2.469545524,2.250488694
114,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999989,2.549998999,2.549953435,2.548922081,2.53722512,2.468641565,2.249271714
115,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999988,2.549998898,2.549950281,2.548876736,2.53692576,2.467738979,2.248061011
116,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999986,2.549998789,2.549946968,2.548830221,2.536623802,2.466837786,2.246856501
117,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999984,2.54999867,2.549943492,2.548782526,2.53631928,2.465937998,2.245658102
118,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999982,2.549998543,2.549939848,2.548733647,2.53601223,2.465039631,2.244465738
119,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999998,2.549998405,2.54993603,2.548683575,2.535702688,2.464142695,2.243279333
120,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999977,2.549998257,2.549932035,2.548632305,2.535390686,2.463247205,2.242098808
121,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999974,2.549998098,2.549927856,2.54857983,2.53507626,2.462353172,2.240924067
122,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999971,2.549997927,2.549923489,2.548526145,2.534759445,2.461460606,2.239755018
123,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999967,2.549997743,2.549918928,2.548471244,2.534440273,2.460569517,2.238591588
124,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999963,2.549997547,2.54991417,2.548415123,2.534118778,2.459679917,2.237433712
125,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999959,2.549997336,2.549909208,2.548357775,2.533794993,2.458791816,2.236281326
126,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999954,2.549997111,2.549904037,2.548299198,2.533468952,2.457905221,2.235134365
127,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999949,2.549996871,2.549898653,2.548239386,2.533140685,2.457020142,2.233992766
128,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999943,2.549996615,2.549893051,2.548178335,2.532810226,2.456136586,2.232856465
129,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999937,2.549996342,2.549887224,2.548116043,2.532477606,2.455254559,2.231725403
130,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.54999993,2.549996052,2.54988117,2.548052506,2.532142856,2.45437407,2.230599517
131,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999922,2.549995743,2.549874881,2.54798772,2.531806007,2.453495124,2.22947875
132,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999913,2.549995414,2.549868354,2.547921683,2.531467091,2.452617727,2.228363042
133,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999904,2.549995066,2.549861582,2.547854392,2.531126137,2.451741884,2.227252336
134,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999894,2.549994696,2.549854562,2.547785845,2.530783176,2.4508676,2.226146578
135,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999883,2.549994305,2.549847288,2.54771604,2.530438237,2.449994879,2.22504571
136,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999,2.549999871,2.54999389,2.549839755,2.547644975,2.530091349,2.449123726,2.223949681
137,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999858,2.549993452,2.549831958,2.547572648,2.529742542,2.448254142,2.222858438
138,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999844,2.549992989,2.549823892,2.547499058,2.529391844,2.447386133,2.221771927
139,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999829,2.5499925,2.549815552,2.547424204,2.529039283,2.4465197,2.220690098
140,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999998,2.549999813,2.549991984,2.549806933,2.547348086,2.528684887,2.445654846,2.219612902
141,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999997,2.549999795,2.54999144,2.549798031,2.547270701,2.528328684,2.444791572,2.218540289
142,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999997,2.549999776,2.549990867,2.54978884,2.547192051,2.5279707,2.443929882,2.217472209
143,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999997,2.549999756,2.549990264,2.549779355,2.547112134,2.527610963,2.443069775,2.216408618
